NSE,KGE,RMSE
0.5564492332961326,0.6541657061229292,9.429547908535925
0.6406527152810491,0.7753067294351017,7.087433709265759
0.6312892636980802,0.70476325472997,7.985387695592829
0.6025598399761856,0.6952482907415595,7.755403207385596
0.5122813001182387,0.6109051269411363,9.1074607963874
