CountyName,Year,loading_kgha,months_available,mean_concentration_mgL,flow_mm,area_ha,NS,precipmm,Value,NS_lag1,NS_lag2,precip_lag1,loading_lag1,NS_precip,precip_z,Value_std
Cherokee,2015,20.298365734589336,12,8.554092271235554,218.7362269618775,149435.4855672672,7.3,1241.1,147132.0,13.9,14.3,912.65,8.63167913220839,9060.029999999999,1.5442789386220614,0.05447101887948847
Cherokee,2016,40.30682726054549,12,9.532947613677663,389.07336064123587,149435.4855672672,10.9,841.95,147132.0,7.3,13.9,1241.1,20.298365734589336,9177.255000000001,-0.3755979197470393,0.05447101887948847
Cherokee,2017,17.087757957625243,12,6.779532708500551,232.9114180138611,149435.4855672672,18.0,681.25,147132.0,10.9,7.3,841.95,40.30682726054549,12262.5,-1.1485509728346373,0.05447101887948847
Cherokee,2018,27.720734643868177,12,6.678503622588028,435.48752818184465,149435.4855672672,6.2,1021.8,147132.0,18.0,10.9,681.25,17.087757957625243,6335.16,0.4894649713407289,0.05447101887948847
Cherokee,2019,25.587199591765614,12,6.266494113442165,430.8748585045098,149435.4855672672,3.7,1008.9,147132.0,6.2,18.0,1021.8,27.720734643868177,3732.9300000000003,0.42741709091241537,0.05447101887948847
Chickasaw,2001,32.10792056658745,12,7.801617317797022,299.26302616617045,131027.14421104017,4.5,762.8,207386.0,19.4,,1041.0,18.587392938670437,3432.6,-0.756302550437042,0.7624205153278512
Chickasaw,2002,8.63530751336581,12,5.136200082636324,132.292711581971,131027.14421104017,-1.0,742.45,207386.0,4.5,19.4,762.8,32.10792056658745,-742.45,-0.8541842842910092,0.7624205153278512
Chickasaw,2003,8.685015826846934,12,4.2663752489171625,135.69775731861358,131027.14421104017,7.5,696.75,207386.0,-1.0,4.5,742.45,8.63530751336581,5225.625,-1.0739973180564308,0.7624205153278512
Chickasaw,2004,27.463523564535457,12,6.4808525586558785,339.506137497922,131027.14421104017,9.5,1116.45,207386.0,7.5,-1.0,696.75,8.685015826846934,10606.275,0.944723256808938,0.7624205153278512
Chickasaw,2005,13.061785908309801,12,6.263716971871355,205.00120065464804,131027.14421104017,17.5,1035.75,207386.0,9.5,7.5,1116.45,27.463523564535457,18125.625,0.5565632606411149,0.7624205153278512
Chickasaw,2006,20.525449439119114,12,7.158655138270896,214.53604191628594,131027.14421104017,16.4,785.85,207386.0,17.5,9.5,1035.75,13.061785908309801,12887.939999999999,-0.6454340509120315,0.7624205153278512
Chickasaw,2007,37.72434137071503,12,8.573127907060675,439.3867173029623,131027.14421104017,29.6,1215.0,207386.0,16.4,17.5,785.85,20.525449439119114,35964.0,1.4187402038019854,0.7624205153278512
Chickasaw,2008,46.39661335260659,12,6.709255363485796,525.7114694642534,131027.14421104017,36.0,1036.75,207386.0,29.6,16.4,1215.0,37.72434137071503,37323.0,0.5613731738526121,0.7624205153278512
Chickasaw,2009,17.25297174620719,9,6.65555266261946,222.9651478804136,131027.14421104017,17.9,955.6,207386.0,36.0,29.6,1036.75,46.39661335260659,17105.239999999998,0.17104871673961564,0.7624205153278512
Chickasaw,2010,41.83585838552941,12,8.700970479756863,456.52124264765405,131027.14421104017,18.0,974.55,207386.0,17.9,36.0,955.6,17.25297174620719,17541.899999999998,0.262196572097487,0.7624205153278512
Chickasaw,2011,25.41522334287295,12,6.500216351804035,333.59047519722833,131027.14421104017,33.1,776.15,207386.0,18.0,17.9,974.55,41.83585838552941,25690.565,-0.6920902090635545,0.7624205153278512
Chickasaw,2012,7.62459539034165,12,4.571330598980613,118.11763456026176,131027.14421104017,55.9,677.3,207386.0,33.1,18.0,776.15,25.41522334287295,37861.07,-1.1675501300200513,0.7624205153278512
Chickasaw,2013,40.66734951235743,12,6.214534370660157,436.6480136575567,131027.14421104017,29.0,927.0,207386.0,55.9,33.1,677.3,7.62459539034165,26883.0,0.03348519889079603,0.7624205153278512
Chickasaw,2014,26.033126888628402,12,6.51052540543547,341.6749499332138,131027.14421104017,29.3,990.8,207386.0,29.0,55.9,927.0,40.66734951235743,29030.44,0.3403576617843162,0.7624205153278512
Chickasaw,2015,24.762280343430028,12,6.973638228863112,266.73789960099816,131027.14421104017,11.8,886.1500000000001,207386.0,29.3,29.0,990.8,26.033126888628402,10456.570000000002,-0.16299975579886353,0.7624205153278512
Chickasaw,2016,51.455678004982616,12,9.398504037990715,594.1202825754685,131027.14421104017,12.0,1446.35,207386.0,11.8,29.3,886.1500000000001,24.762280343430028,17356.199999999997,2.5315136252818586,0.7624205153278512
Chickasaw,2017,37.53197560992123,12,6.886156974176328,457.36928186373393,131027.14421104017,20.7,1157.55,207386.0,12.0,11.8,1446.35,51.455678004982616,23961.285,1.1424106898014719,0.7624205153278512
Chickasaw,2018,41.73158135132602,12,5.891488870842284,722.0537784893295,131027.14421104017,16.7,1617.35,207386.0,20.7,12.0,1157.55,37.53197560992123,27009.745,3.354008784447877,0.7624205153278512
Chickasaw,2019,32.49808192884145,12,5.155625646413711,604.4946449861595,131027.14421104017,9.9,1182.0,207386.0,16.7,20.7,1617.35,41.73158135132602,11701.800000000001,1.2600130678225783,0.7624205153278512
Clarke,2001,10.542292348047132,12,3.723111787000395,225.12629788759796,111802.62096805123,41.4,1034.9,7461.0,20.4,,737.3,1.0071380675815542,42844.86,0.5524748344113427,-1.586582091593497
Clarke,2002,2.2259436955474663,12,2.7517279607369667,68.44839869591492,111802.62096805123,25.2,633.8000000000001,7461.0,41.4,20.4,1034.9,10.542292348047132,15971.760000000002,-1.3767813547201784,-1.586582091593497
Clarke,2003,5.224105979410666,12,3.2188000175207825,105.20508412950474,111802.62096805123,19.4,805.1,7461.0,25.2,41.4,633.8000000000001,2.2259436955474663,15618.939999999999,-0.5528432215907108,-1.586582091593497
Clarke,2004,7.021021312489524,12,2.5616780532622023,214.37911636874063,111802.62096805123,18.2,897.3,7461.0,19.4,25.2,805.1,5.224105979410666,16330.859999999999,-0.10936922349067058,-1.586582091593497
Clarke,2005,5.8034653672952015,12,3.4255437340912724,158.4294552638903,111802.62096805123,23.3,720.1,7461.0,18.2,19.4,897.3,7.021021312489524,16778.33,-0.9616858445679715,-1.586582091593497
Clarke,2006,2.5761570795901885,12,3.2299084523159034,76.304711176989,111802.62096805123,26.8,972.1,7461.0,23.3,18.2,720.1,5.8034653672952015,26052.280000000002,0.2504122847293192,-1.586582091593497
Clarke,2007,13.757072611951532,12,3.796779361526475,362.9908758245345,111802.62096805123,29.6,1182.5,7461.0,26.8,23.3,972.1,2.5761570795901885,35002.0,1.2624180244283267,-1.586582091593497
Clarke,2008,12.596617093989494,9,2.212273657132572,521.2382533718171,111802.62096805123,41.5,1272.5,7461.0,29.6,26.8,1182.5,13.757072611951532,52808.75,1.6953102134630735,-1.586582091593497
Clarke,2009,7.356160017667343,9,2.37933193930967,274.90334956016295,111802.62096805123,27.8,1145.0,7461.0,41.5,29.6,1272.5,12.596617093989494,31831.0,1.0820462789971823,-1.586582091593497
Clarke,2010,17.03446671133703,12,2.456542696542122,633.5995877087008,111802.62096805123,36.8,1254.3,7461.0,27.8,41.5,1145.0,7.356160017667343,46158.24,1.6077697930138244,-1.586582091593497
Clarke,2011,10.618052091658498,12,2.3935496221183383,311.10639192654935,111802.62096805123,105.2,1125.4,7461.0,36.8,27.8,1254.3,17.03446671133703,118392.08000000002,0.987771980051838,-1.586582091593497
Clarke,2012,2.232829908905889,12,2.452753897177752,87.67599473918736,111802.62096805123,132.5,811.0,7461.0,105.2,36.8,1125.4,10.618052091658498,107457.5,-0.5244647336428774,-1.586582091593497
Clarke,2013,7.7809939881222725,12,2.6459875878768426,204.96644233913557,111802.62096805123,123.2,807.9,7461.0,132.5,105.2,811.0,2.232829908905889,99533.28,-0.5393754645985188,-1.586582091593497
Clarke,2014,8.48265175456848,12,2.2529925511431075,338.4760969135484,111802.62096805123,124.4,1184.6000000000001,7461.0,123.2,132.5,807.9,7.7809939881222725,147364.24000000002,1.2725188421724716,-1.586582091593497
Clarke,2015,9.26390602017291,12,1.7851729920791588,419.4729361161358,111802.62096805123,61.7,1119.9,7461.0,124.4,123.2,1184.6000000000001,8.48265175456848,69097.83,0.9613174573886034,-1.586582091593497
Clarke,2016,4.8673734261745984,12,1.7435251745413052,249.29660413121272,111802.62096805123,68.7,856.7,7461.0,61.7,124.4,1119.9,9.26390602017291,58855.29000000001,-0.30465169987745583,-1.586582091593497
Clarke,2017,4.485879730803181,12,1.745533613511971,179.87026887063527,111802.62096805123,76.9,741.4,7461.0,68.7,61.7,856.7,4.8673734261745984,57013.66,-0.8592346931630817,-1.586582091593497
Clarke,2018,7.202346703955876,12,1.8787856740225164,338.3577861726096,111802.62096805123,92.8,1098.9,7461.0,76.9,68.7,741.4,4.485879730803181,101977.92,0.8603092799471626,-1.586582091593497
Clarke,2019,6.582698528901722,12,1.6768998030749769,409.61087031236804,111802.62096805123,111.9,1026.5,7461.0,92.8,76.9,1098.9,7.202346703955876,114865.35,0.5120715634347659,-1.586582091593497
Clay,2001,12.210807330012845,12,4.512584196404167,198.2404000259733,148300.7240357765,13.7,735.0166666666667,207969.0,19.4,,693.4666666666667,1.3948549844994593,10069.728333333333,-0.8899379724964719,0.7692704266437703
Clay,2002,3.3186246564875477,12,5.128316812828526,62.70468688722344,148300.7240357765,14.6,650.3285714285714,207969.0,13.7,19.4,735.0166666666667,12.210807330012845,9494.797142857142,-1.297280360638718,0.7692704266437703
Clay,2003,6.695215794981739,12,4.669676813651498,92.1978571866182,148300.7240357765,11.2,626.6,207969.0,14.6,13.7,650.3285714285714,3.3186246564875477,7017.92,-1.4114127298429582,0.7692704266437703
Clay,2004,9.242373554735668,12,5.731448838314442,163.0132215700455,148300.7240357765,7.4,995.9142857142857,207969.0,11.2,14.6,626.6,6.695215794981739,7369.765714285714,0.3649569322088306,0.7692704266437703
Clay,2005,12.983503919078172,12,7.5625964887178325,147.0533071778902,148300.7240357765,17.0,788.5571428571429,207969.0,7.4,11.2,995.9142857142857,9.242373554735668,13405.471428571429,-0.6324129287180495,0.7692704266437703
Clay,2006,12.56493238624385,12,6.284514666614693,153.76947788995807,148300.7240357765,24.4,669.3857142857142,207969.0,17.0,7.4,788.5571428571429,12.983503919078172,16333.011428571426,-1.2056171574367576,0.7692704266437703
Clay,2007,15.39393864529668,12,5.674778960879288,258.4971464094145,148300.7240357765,33.5,881.8428571428572,207969.0,24.4,17.0,669.3857142857142,12.56493238624385,29541.735714285714,-0.18371673913124106,0.7692704266437703
Clay,2008,15.711955492295102,12,7.185362816055155,206.03227111887955,148300.7240357765,35.8,711.0,207969.0,33.5,24.4,881.8428571428572,15.39393864529668,25453.8,-1.005456054792596,0.7692704266437703
Clay,2009,10.106421381825493,12,6.459489211649818,143.9414951511122,148300.7240357765,16.8,728.3,207969.0,35.8,33.5,711.0,15.711955492295102,12235.44,-0.9222445562336948,0.7692704266437703
Clay,2010,32.64946741130049,12,7.554409559171723,398.8028597476362,148300.7240357765,6.9,1046.6285714285714,207969.0,16.8,35.8,728.3,10.106421381825493,7221.737142857143,0.6088882450776162,0.7692704266437703
Clay,2011,24.663048381970462,12,6.421973803668902,300.1151977452098,148300.7240357765,13.8,701.8142857142857,207969.0,6.9,16.8,1046.6285714285714,32.64946741130049,9685.037142857143,-1.0496385432924915,0.7692704266437703
Clay,2012,4.958003012864216,12,3.227641684123771,85.70865476868408,148300.7240357765,15.4,690.2428571428571,207969.0,13.8,6.9,701.8142857142857,24.663048381970462,10629.74,-1.105296110454102,0.7692704266437703
Clay,2013,9.755452804764865,12,4.386369080045495,109.35372357269799,148300.7240357765,11.1,751.2761904761904,207969.0,15.4,13.8,690.2428571428571,4.958003012864216,8339.165714285713,-0.8117310741123904,0.7692704266437703
Clay,2014,7.244623502753414,12,4.422205879480331,135.94725014493784,148300.7240357765,4.3,850.4833333333332,207969.0,11.1,15.4,751.2761904761904,9.755452804764865,3657.078333333333,-0.3345533270089307,0.7692704266437703
Clay,2015,15.7308543479926,12,7.684741689112666,179.2412117778989,148300.7240357765,-1.6,845.0333333333333,207969.0,4.3,11.1,850.4833333333332,7.244623502753414,-1352.0533333333333,-0.36076735401159005,0.7692704266437703
Clay,2016,37.53947920494298,12,9.033738635971481,378.9103247774783,148300.7240357765,3.6,1036.8866666666665,207969.0,-1.6,4.3,845.0333333333333,15.7308543479926,3732.7919999999995,0.5620305286581828,0.7692704266437703
Clay,2017,15.659694874057385,12,6.0415747322505595,230.81019597701408,148300.7240357765,9.9,778.66,207969.0,3.6,-1.6,1036.8866666666665,37.53947920494298,7708.734,-0.6800173269026966,0.7692704266437703
Clay,2018,27.093475901757103,12,5.973359083784118,477.06494704241135,148300.7240357765,16.6,1017.4,207969.0,9.9,3.6,778.66,15.659694874057385,16888.84,0.46830135321014144,0.7692704266437703
Clay,2019,23.081232346311072,12,5.459100732968409,441.7984447963164,148300.7240357765,3.0,917.95,207969.0,16.6,9.9,1017.4,27.093475901757103,2753.8500000000004,-0.010044515673253275,0.7692704266437703
Clayton,2001,20.130317051405875,12,6.745081867121546,253.4873854848658,205878.4216964073,27.2,1044.6,95712.0,25.7,,944.4000000000001,13.628265431022207,28413.119999999995,0.5991309925628645,-0.5496841095331448
Clayton,2002,8.204957898555579,12,5.0354623575141195,160.28511725159103,205878.4216964073,0.1,895.52,95712.0,27.2,25.7,1044.6,20.130317051405875,89.552,-0.11793086900713544,-0.5496841095331448
Clayton,2003,6.572025970876528,12,4.446471638484611,124.01501498763832,205878.4216964073,5.1,945.26,95712.0,0.1,27.2,895.52,8.204957898555579,4820.826,0.12131421413273458,-0.5496841095331448
Clayton,2004,20.87127583494265,12,5.490547645741159,354.04651485004985,205878.4216964073,5.0,1022.3799999999999,95712.0,5.1,0.1,945.26,6.572025970876528,5111.9,0.49225472100339696,-0.5496841095331448
Clayton,2005,8.759406648907573,12,5.07061847496474,180.29499381188566,205878.4216964073,5.2,727.1,95712.0,5.0,5.1,1022.3799999999999,20.87127583494265,3780.92,-0.9280164520874912,-0.5496841095331448
Clayton,2006,15.455691552160527,12,6.815806970111601,195.10966375232587,205878.4216964073,6.0,808.06,95712.0,5.2,5.0,727.1,8.759406648907573,4848.36,-0.5386058784846794,-0.5496841095331448
