CountyName,Year,Month,loading_kgha,load_covered_area_ha,n_valid_pieces,n_total_pieces,county_area_ha_from_pieces,coverage_frac
Dickinson,2004.0,1.0,0.046971342702289955,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,2.0,0.06145721809802242,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,3.0,0.630007097393826,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,4.0,0.15540379485235734,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,5.0,0.5993050741086152,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,6.0,1.8100975627720037,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,7.0,1.3491894291826774,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,8.0,0.18687919332889372,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,9.0,0.5203394458794519,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,10.0,1.6921941498987936,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,11.0,1.1002704610612926,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2004.0,12.0,0.8298786255595063,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,1.0,0.4806879007534048,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,2.0,0.6986670503997182,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,3.0,0.6196541590477166,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,4.0,2.085135586445958,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,5.0,3.6973062905857836,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,6.0,2.76401374222431,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,7.0,0.4200180703046979,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,8.0,0.14077002820447346,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,9.0,0.20783780413436068,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,10.0,0.7743690562097865,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,11.0,0.3192842458745401,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2005.0,12.0,0.7440629575171536,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,1.0,0.5918121595117815,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,2.0,1.1333085808193908,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,3.0,0.8053538875732446,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,4.0,4.450858660155992,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,5.0,3.548250324664474,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,6.0,1.3030092083050553,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,7.0,0.3108093850491283,97286.22381180323,1.0,2.0,104599.1202209246,0.9300864443823643
Dickinson,2006.0,8.0,0.09752630709742012,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,9.0,0.03484283119775812,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,10.0,0.07690555348749915,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,11.0,0.08338297584920648,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2006.0,12.0,0.16190889632920666,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,1.0,0.5103518653206414,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,2.0,0.2713951973274516,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,3.0,1.1147493613439232,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,4.0,3.1300339509923254,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,5.0,4.181760163338227,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,6.0,1.3335853543893696,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,7.0,0.10032824924501824,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,8.0,0.12513554839749055,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,9.0,0.3590941318309477,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,10.0,2.076124541574117,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,11.0,1.119775268573169,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2007.0,12.0,0.6548693948140725,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,1.0,0.4044692904721377,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,2.0,0.3064252438261998,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,3.0,1.0943063988821484,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,4.0,2.163883575259785,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,5.0,2.4928407847091005,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,6.0,5.144806850190253,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,7.0,1.326433924587315,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,8.0,0.22399184181550427,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2008.0,9.0,,0.0,0.0,2.0,104599.1202209246,0.0
Dickinson,2008.0,10.0,,0.0,0.0,2.0,104599.1202209246,0.0
Dickinson,2008.0,11.0,,0.0,0.0,2.0,104599.1202209246,0.0
Dickinson,2008.0,12.0,,0.0,0.0,2.0,104599.1202209246,0.0
Dickinson,2009.0,1.0,,0.0,0.0,2.0,104599.1202209246,0.0
Dickinson,2009.0,2.0,,0.0,0.0,2.0,104599.1202209246,0.0
Dickinson,2009.0,3.0,,0.0,0.0,2.0,104599.1202209246,0.0
Dickinson,2009.0,4.0,0.6308187712673345,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2009.0,5.0,1.195108059660485,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2009.0,6.0,0.8159748675089226,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2009.0,7.0,1.5409715772352373,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2009.0,8.0,0.07852061853868211,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2009.0,9.0,0.02608757199703425,97286.22381180323,1.0,2.0,104599.1202209246,0.9300864443823643
Dickinson,2009.0,10.0,0.39357122905416575,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2009.0,11.0,0.9173279255387724,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2009.0,12.0,0.8005093708885864,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,1.0,0.44154613372461843,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,2.0,0.4026910315995216,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,3.0,6.902436336219221,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,4.0,3.4114311675361004,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,5.0,2.7494565278205023,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,6.0,5.643789296952718,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,7.0,5.265390314454904,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,8.0,2.1670371761759224,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,9.0,1.1636927982061622,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,10.0,1.582589408551035,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,11.0,1.229541978526321,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2010.0,12.0,0.7817153224528858,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,1.0,0.4864330051257176,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,2.0,1.2349879617858417,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,3.0,2.0660001662066647,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,4.0,3.0091541905336032,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,5.0,3.774613244120819,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,6.0,5.474165403559932,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,7.0,6.919196304264682,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,8.0,0.9047242027901312,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,9.0,0.19172302504371977,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,10.0,0.09368580358306478,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,11.0,0.11096316940828131,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2011.0,12.0,0.09472969725349485,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,1.0,0.08114500235634406,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,2.0,0.13009884151549125,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,3.0,0.4759385512373383,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,4.0,0.07149376293083626,97286.22381180323,1.0,2.0,104599.1202209246,0.9300864443823643
Dickinson,2012.0,5.0,1.8372797257722768,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,6.0,2.179339542068803,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,7.0,0.1061742579785351,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,8.0,0.013681157285638625,97286.22381180323,1.0,2.0,104599.1202209246,0.9300864443823643
Dickinson,2012.0,9.0,0.011644133857579791,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,10.0,0.01453830244200387,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,11.0,0.01784827277395923,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2012.0,12.0,0.02488023875170728,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,1.0,0.031266783425023835,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,2.0,0.024577148319859774,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,3.0,0.18980807504766944,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,4.0,0.09864064088932994,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,5.0,1.9353618288352175,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,6.0,5.925156569460063,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,7.0,1.018695669268434,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,8.0,0.046613549720020485,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,9.0,0.017232635431547957,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,10.0,0.02087264304223,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,11.0,0.022920249547487278,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2013.0,12.0,0.032486105443090094,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,1.0,0.031686227221711376,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,2.0,0.04223307818622337,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,3.0,0.09524123861489478,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,4.0,0.058271665392701615,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,5.0,0.09269675910944512,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,6.0,3.94702721245624,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,7.0,1.4447599141827931,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,8.0,0.1140069468363571,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,9.0,0.28910407011220324,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,10.0,0.35668971669730437,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,11.0,0.2390114513369707,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2014.0,12.0,0.3284562869461594,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,1.0,0.32107523545660543,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,2.0,0.26044679300847123,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,3.0,0.3952216516784778,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,4.0,0.38097930177849115,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,5.0,0.80776307718059,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,6.0,1.4181178769669878,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,7.0,0.590934473777522,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,8.0,0.7328036686769555,97286.22381180323,1.0,2.0,104599.1202209246,0.9300864443823643
Dickinson,2015.0,9.0,1.0244222626145196,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,10.0,0.6459321641644407,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,11.0,2.745148316313287,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2015.0,12.0,5.707932676708586,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,1.0,2.5497843598956114,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,2.0,3.1538436341823326,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,3.0,4.32842889194533,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,4.0,5.669675042059081,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,5.0,8.334468440803002,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,6.0,5.291934121465195,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,7.0,1.7524104433262848,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,8.0,0.3332523294551398,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,9.0,0.7119729423763408,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,10.0,2.0049452758169592,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,11.0,1.3326746356660653,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2016.0,12.0,1.7805856479695326,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,1.0,1.3724961012216605,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,2.0,1.4779973273561082,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,3.0,1.755802245904058,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,4.0,1.7758702087425886,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,5.0,4.096726823674808,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,6.0,1.7627136290198857,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,7.0,0.9951882759488654,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,8.0,0.2454703001617445,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,9.0,0.11053068657205288,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,10.0,0.9163155065135261,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,11.0,0.6762378584141967,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2017.0,12.0,0.45687405427882893,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,1.0,0.41166018558771184,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,2.0,0.3304761639197681,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,3.0,1.2797516313200419,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,4.0,3.139909610272282,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,5.0,3.515637672319342,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,6.0,5.114235185306564,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,7.0,3.133354577421024,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,8.0,0.8995252210291518,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,9.0,2.845914381297785,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,10.0,2.63210205039738,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,11.0,1.5865395504248545,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2018.0,12.0,1.4951120550568713,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,1.0,1.293253235708805,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,2.0,0.4825152048822409,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,3.0,3.453715922524635,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,4.0,1.7315800812800881,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,5.0,3.868505444615821,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,6.0,3.745297528465172,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,7.0,2.2669329205837774,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,8.0,0.3492943183872293,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,9.0,0.33165247996741876,97286.22381180323,1.0,2.0,104599.1202209246,0.9300864443823643
Dickinson,2019.0,10.0,2.347308560412318,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,11.0,1.2401798826434558,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2019.0,12.0,1.409883150792788,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,1.0,1.3771080063947367,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,2.0,0.8899224267965851,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,3.0,2.1269124403291757,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,4.0,2.2892303450193907,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,5.0,1.8399620272845072,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,6.0,2.86442524677429,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,7.0,0.7584521119419456,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,8.0,0.061702624200904325,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,9.0,0.026576381621933966,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,10.0,0.04102555338230767,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,11.0,0.03372424126693134,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dickinson,2020.0,12.0,0.05157309083307683,104599.1202209246,2.0,2.0,104599.1202209246,1.0
Dubuque,2000.0,1.0,0.4462402917203461,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,2.0,0.8826873444103495,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,3.0,0.7656541369352136,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,4.0,0.7077531271361323,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,5.0,1.6811666438708703,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,6.0,5.537649117426866,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,7.0,2.59586198076908,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,8.0,0.8167859873184891,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,9.0,0.49562502767369027,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,10.0,0.5298373537383507,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,11.0,0.5339514640203192,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2000.0,12.0,0.3204790723877281,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2001.0,1.0,0.40316757572285694,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2001.0,2.0,0.9873191270322217,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2001.0,3.0,3.4090601566886107,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2001.0,4.0,3.7881937097673637,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2001.0,5.0,3.4976287656311174,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2001.0,6.0,2.976336398835681,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
Dubuque,2001.0,7.0,1.1485913841755289,131178.06475494104,3.0,3.0,159717.83903425274,0.8213112921394389
